technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
biogas_import,489.53016019359444,,0.48953016019359447,,0.0
biomass_coge,0.4,,1.402363776,,97.94994870981458
geothermal_coge,0.05,,0.350000933382,,17.13104665133877
lake,0.4,,0.3974448785904582,,139.2657878936326
methanization,10.273972602734274,,89.99999999995222,,11839.426988782016
offshore_float,40.4,,145.77030328286665,,-2400.505926204776
offshore_ground,24.7,,82.72184621999999,,-1335.133283092522
onshore,129.6,,296.47759060799996,,17349.421073216454
pv_ground,125.8,,133.84439170399997,,1832.9707121399515
pv_roof_com,179.1,,164.55628658700002,,-1030.286342693791
pv_roof_indiv,76.2,,79.42970956799999,,-5415.52941144205
pyrogazification,2.853881278528715,,24.999999999911545,,1586.2020362796304
river,4.29,,18.272568290572575,,2339.8870100955364
ch4_ocgt,25.10973693619887,,2.8149619715022576,4.222442957253384,0.0
electrolysis,68.20995881269704,,189.18156973263035,92.37633196942852,0.0
h2_ccgt,30.88375280310751,,39.37460505095792,26.249736700638614,0.0
methanation,0.5308797353969724,,3.042473316813065,2.424063566163989,0.0
battery_4h,17.943430336635775,71.7737213465431,16.998276767766104,1.8886974178986193,0.0
battery_8h,18.557783246011482,148.46226596809186,29.14745295822317,3.2386058845474324,0.0
phs,6.5,130.0,8.806986328991796,2.5532428509149376,1470.0040062398107
